"","taxi_no","time","lon","lat","speed","occupy"
"1570","B041C2","08:46:54","114.06337","22.51782","1","0"
"1571","B041C2","08:47:14","114.06313","22.51782","2","0"
"1572","B041C2","08:47:48","114.06271","22.51783","8","1"
"1573","B041C2","08:50:18","114.06123","22.52092","20","1"
"1574","B041C2","08:50:48","114.06123","22.52088","10","1"
"1575","B041C2","08:51:18","114.0607","22.52102","9","1"
"1576","B041C2","08:51:48","114.0585","22.5198","15","1"
"1577","B041C2","08:52:18","114.05386","22.51838","58","1"
"1578","B041C2","08:52:48","114.05192","22.51818","41","1"
"1579","B041C2","08:53:18","114.051","22.51822","31","1"
"1580","B041C2","08:53:48","114.0471","22.5188","35","1"
"1581","B041C2","08:54:18","114.04327","22.52045","51","1"
"1582","B041C2","08:54:48","114.04333","22.52048","25","1"
"1583","B041C2","08:55:18","114.04292","22.52058","19","1"
"1584","B041C2","08:55:48","114.04221","22.521","16","1"
"1585","B041C2","08:56:18","114.04221","22.521","0","1"
"1586","B041C2","08:56:48","114.04221","22.52103","0","1"
"1587","B041C2","08:57:18","114.04225","22.52102","0","1"
"1588","B041C2","08:57:48","114.04224","22.52097","0","1"
"1589","B041C2","08:58:18","114.0407","22.52178","21","1"
"1590","B041C2","08:58:48","114.03743","22.52362","33","1"
"1591","B041C2","08:59:18","114.03405","22.52547","38","1"
"1592","B041C2","08:59:48","114.03207","22.5266","35","1"
"1593","B041C2","09:00:18","114.03045","22.52742","22","1"
"1594","B041C2","09:00:48","114.02745","22.52908","32","1"
"1595","B041C2","09:01:18","114.02393","22.5319","41","1"
"1596","B041C2","09:01:48","114.01905","22.53202","46","1"
"1597","B041C2","09:02:18","114.01353","22.5307","69","1"
"1598","B041C2","09:02:48","114.0071","22.52975","75","1"
"1599","B041C2","09:03:18","114.0012","22.53022","74","1"
"1600","B041C2","09:03:48","113.99535","22.52828","75","1"
"1601","B041C2","09:04:18","113.98945","22.52497","84","1"
"1602","B041C2","09:04:48","113.9834","22.52325","81","1"
"1603","B041C2","09:05:18","113.97717","22.52295","79","1"
"1604","B041C2","09:05:48","113.97045","22.52298","80","1"
"1605","B041C2","09:06:18","113.9638","22.52293","81","1"
"1606","B041C2","09:06:48","113.95731","22.52318","80","1"
"1607","B041C2","09:07:18","113.9516","22.52395","77","1"
"1608","B041C2","09:07:48","113.9495","22.52625","70","1"
"1609","B041C2","09:08:18","113.94987","22.52972","45","1"
"1610","B041C2","09:08:48","113.95007","22.53273","43","1"
"1611","B041C2","09:09:18","113.951","22.53653","45","1"
"1612","B041C2","09:09:48","113.9515","22.53727","37","1"
"1613","B041C2","09:10:18","113.95167","22.53808","12","1"
"1614","B041C2","09:10:48","113.94923","22.53933","22","1"
"1615","B041C2","09:11:18","113.94588","22.53942","29","1"
"1616","B041C2","09:11:48","113.94305","22.53937","30","1"
"1617","B041C2","09:12:18","113.94075","22.54022","36","1"
"1618","B041C2","09:12:48","113.94065","22.5435","38","1"
"1619","B041C2","09:13:19","113.94068","22.54518","33","1"
"1620","B041C2","09:13:49","113.94064","22.54575","26","1"
"1621","B041C2","09:14:19","113.94067","22.5458","0","1"
"1622","B041C2","09:14:49","113.94043","22.54617","3","1"
"1623","B041C2","09:15:19","113.93916","22.54625","7","1"
"1624","B041C2","09:15:49","113.9392","22.54755","9","1"
"1625","B041C2","09:16:29","113.93913","22.54808","5","0"
"1626","B041C2","09:16:49","113.93905","22.54812","0","0"
"1627","B041C2","09:17:29","113.94017","22.54813","12","0"
"1628","B041C2","09:17:49","113.94051","22.54808","7","0"
"1629","B041C2","09:18:09","113.94045","22.54638","32","0"
"1630","B041C2","09:18:29","113.9405","22.5459","10","0"
"1631","B041C2","09:18:49","113.9405","22.54432","31","0"
"1632","B041C2","09:19:49","113.93604","22.54295","35","0"
"1633","B041C2","09:20:09","113.9347","22.54292","25","0"
"1634","B041C2","09:20:29","113.93472","22.5429","0","0"
"1635","B041C2","09:20:49","113.93468","22.54292","0","0"
"1636","B041C2","09:21:09","113.9347","22.54293","0","0"
"1637","B041C2","09:21:49","113.93473","22.5429","0","0"
"1638","B041C2","09:22:09","113.93465","22.54288","1","0"
"1639","B041C2","09:22:29","113.93465","22.54288","0","0"
"1640","B041C2","09:22:49","113.93467","22.54287","0","0"
"1641","B041C2","09:23:09","113.93472","22.5428","0","0"
"1642","B041C2","09:23:29","113.93468","22.54287","0","0"
"1643","B041C2","09:23:49","113.93465","22.54287","0","0"
"1644","B041C2","09:23:56","113.93445","22.54283","11","1"
"1645","B041C2","09:24:26","113.9336","22.54448","29","1"
"1646","B041C2","09:24:56","113.93362","22.54798","38","1"
"1647","B041C2","09:25:26","113.93442","22.55215","43","1"
"1648","B041C2","09:25:56","113.93472","22.55495","42","1"
"1649","B041C2","09:26:26","113.93912","22.55505","53","1"
"1650","B041C2","09:26:56","113.94105","22.5549","38","1"
"1651","B041C2","09:27:26","113.94555","22.55495","44","1"
"1652","B041C2","09:27:56","113.94814","22.55545","41","1"
"1653","B041C2","09:28:26","113.95137","22.55603","40","1"
"1654","B041C2","09:28:56","113.95627","22.55613","50","1"
"1655","B041C2","09:29:26","113.95817","22.55638","41","1"
"1656","B041C2","09:29:56","113.95932","22.55645","34","1"
"1657","B041C2","09:30:26","113.96033","22.5565","12","1"
"1658","B041C2","09:30:56","113.96114","22.55658","11","1"
"1659","B041C2","09:31:26","113.96207","22.5567","11","1"
"1660","B041C2","09:31:56","113.96298","22.55685","11","1"
"1661","B041C2","09:32:26","113.9641","22.5571","14","1"
"1662","B041C2","09:33:26","113.9662","22.55745","13","1"
"1663","B041C2","09:32:56","113.96507","22.55728","13","1"
"1664","B041C2","09:33:56","113.96757","22.55752","14","1"
"1665","B041C2","09:34:26","113.96937","22.55747","21","1"
"1666","B041C2","09:34:56","113.97031","22.55732","17","1"
"1667","B041C2","09:35:26","113.97432","22.5565","28","1"
"1668","B041C2","09:35:56","113.97894","22.55737","35","1"
"1669","B041C2","09:36:26","113.98331","22.55837","55","1"
"1670","B041C2","09:36:56","113.9885","22.55902","59","1"
"1671","B041C2","09:37:26","113.99385","22.55692","63","1"
"1672","B041C2","09:37:56","113.99947","22.55578","65","1"
"1673","B041C2","09:38:26","114.00562","22.55663","77","1"
"1674","B041C2","09:38:56","114.01141","22.55908","78","1"
"1675","B041C2","09:39:26","114.0174","22.56013","77","1"
"1676","B041C2","09:39:56","114.02287","22.56038","74","1"
"1677","B041C2","09:40:26","114.0282","22.56138","67","1"
"1678","B041C2","09:40:57","114.03323","22.56218","64","1"
"1679","B041C2","09:41:26","114.03715","22.56283","59","1"
"1680","B041C2","09:41:57","114.04023","22.56337","54","1"
"1681","B041C2","09:42:27","114.04065","22.56272","29","1"
"1682","B041C2","09:42:57","114.03913","22.56573","36","1"
"1683","B041C2","09:43:27","114.041","22.56667","33","1"
"1684","B041C2","09:43:57","114.04221","22.56578","30","1"
"1685","B041C2","09:44:59","114.04387","22.56547","14","0"
"1686","B041C2","09:45:19","114.04388","22.56545","0","0"
"1687","B041C2","09:45:39","114.04367","22.56638","19","0"
"1688","B041C2","09:46:19","114.0445","22.56753","22","0"
"1689","B041C2","09:46:39","114.0461","22.56742","27","0"
"1690","B041C2","09:46:59","114.04808","22.56738","35","0"
"1691","B041C2","09:47:19","114.04837","22.56735","5","0"
"1692","B041C2","09:47:39","114.04885","22.56773","14","0"
"1693","B041C2","09:47:59","114.04877","22.56845","12","0"
"1694","B041C2","09:48:19","114.04875","22.56947","19","0"
"1695","B041C2","09:48:39","114.04865","22.5706","22","0"
"1696","B041C2","09:48:59","114.04897","22.57125","16","0"
"1697","B041C2","09:49:19","114.0515","22.5712","39","0"
"1698","B041C2","09:49:59","114.05383","22.57107","9","0"
"1699","B041C2","09:50:20","114.05385","22.57108","0","0"
"1700","B041C2","09:50:39","114.05386","22.57108","0","0"
"1701","B041C2","09:50:59","114.0541","22.57065","10","0"
"1702","B041C2","09:51:20","114.05418","22.5707","0","0"
"1703","B041C2","09:51:20","114.05418","22.5707","0","0"
"1704","B041C2","09:51:40","114.05412","22.5706","0","0"
"1705","B041C2","09:51:59","114.05413","22.57063","0","0"
"1706","B041C2","09:52:20","114.0541","22.57063","0","0"
"1707","B041C2","09:52:40","114.05407","22.57062","0","0"
"1708","B041C2","09:52:59","114.05413","22.57068","0","0"
"1709","B041C2","09:53:20","114.05423","22.57065","0","0"
"1710","B041C2","09:53:40","114.05421","22.5706","1","0"
"1711","B041C2","09:53:59","114.05405","22.56983","14","0"
"1712","B041C2","09:54:20","114.05402","22.56892","18","0"
"1713","B041C2","09:54:40","114.05408","22.56812","14","0"
"1714","B041C2","09:54:59","114.0541","22.56758","9","0"
"1715","B041C2","09:55:20","114.05293","22.56727","24","0"
"1716","B041C2","09:55:40","114.05102","22.56722","34","0"
"1717","B041C2","09:55:59","114.0499","22.56722","21","0"
"1718","B041C2","09:56:20","114.049","22.56722","13","0"
"1719","B041C2","09:56:40","114.0488","22.56793","12","0"
"1720","B041C2","09:56:59","114.04868","22.56918","25","0"
"1721","B041C2","09:57:40","114.0477","22.5712","28","0"
"1722","B041C2","09:57:59","114.04563","22.57135","40","0"
"1723","B041C2","09:58:20","114.04318","22.57055","46","0"
"1724","B041C2","09:58:40","114.04073","22.5701","45","0"
"1725","B041C2","09:59:50","114.03985","22.56977","15","1"
"1726","B041C2","10:00:20","114.04272","22.57053","22","1"
"1727","B041C2","10:00:50","114.04622","22.57137","29","1"
"1728","B041C2","10:01:20","114.04794","22.57112","27","1"
"1729","B041C2","10:01:50","114.04797","22.57107","0","1"
"1730","B041C2","10:02:20","114.04905","22.5711","7","1"
"1731","B041C2","10:02:50","114.05168","22.57118","14","1"
"1732","B041C2","10:03:20","114.05357","22.57112","16","1"
"1733","B041C2","10:03:50","114.05452","22.57113","12","1"
"1734","B041C2","10:04:20","114.05687","22.57115","20","1"
"1735","B041C2","10:04:50","114.0571","22.5712","14","1"
"1736","B041C2","10:05:20","114.05698","22.57122","10","1"
"1737","B041C2","10:05:50","114.05853","22.5711","15","1"
"1738","B041C2","10:06:20","114.05905","22.5711","11","1"
"1739","B041C2","10:06:50","114.0598","22.57117","10","1"
"1740","B041C2","10:07:20","114.06023","22.5712","9","1"
"1741","B041C2","10:07:50","114.06087","22.57115","7","1"
"1742","B041C2","10:08:19","114.06161","22.5709","9","1"
"1743","B041C2","10:08:49","114.06168","22.57057","7","1"
"1744","B041C2","10:09:19","114.06171","22.57035","6","1"
"1745","B041C2","10:09:49","114.0618","22.57002","4","1"
"1746","B041C2","10:10:19","114.06202","22.56928","7","1"
"1747","B041C2","10:10:49","114.06223","22.56772","11","1"
"1748","B041C2","10:11:19","114.06197","22.567","11","1"
"1749","B041C2","10:11:49","114.06125","22.56763","16","1"
"1750","B041C2","10:12:19","114.0622","22.56812","14","1"
"1751","B041C2","10:12:49","114.06532","22.5687","21","1"
"1752","B041C2","10:13:19","114.06866","22.56913","26","1"
"1753","B041C2","10:13:49","114.072","22.56973","41","1"
"1754","B041C2","10:14:19","114.07505","22.57145","43","1"
"1755","B041C2","10:14:49","114.0805","22.57237","52","1"
"1756","B041C2","10:15:19","114.08415","22.57065","51","1"
"1757","B041C2","10:20:41","114.07592","22.54947","7","1"
"1758","B041C2","10:21:11","114.07594","22.54947","3","1"
"1759","B041C2","10:21:41","114.07598","22.54738","11","1"
"1760","B041C2","10:22:07","114.07253","22.54793","20","1"
"1761","B041C2","10:22:37","114.0702","22.54802","29","1"
"1762","B041C2","10:23:07","114.07024","22.54802","14","1"
"1763","B041C2","10:23:37","114.06942","22.54787","13","1"
"1764","B041C2","10:24:08","114.06921","22.54778","10","1"
"1765","B041C2","10:24:38","114.06918","22.5478","0","1"
"1766","B041C2","10:25:08","114.06921","22.54783","0","1"
"1767","B041C2","10:25:38","114.06924","22.54787","0","1"
"1768","B041C2","10:26:08","114.06924","22.54783","0","1"
"1769","B041C2","10:26:38","114.06925","22.54782","0","1"
"1770","B041C2","10:27:08","114.06821","22.54765","5","1"
"1771","B041C2","10:28:08","114.06827","22.54763","2","1"
"1772","B041C2","10:28:08","114.06827","22.54763","2","1"
"1773","B041C2","10:28:38","114.06823","22.54767","0","1"
"1774","B041C2","10:29:08","114.06823","22.54762","0","1"
"1775","B041C2","10:29:38","114.06828","22.54763","0","1"
"1776","B041C2","10:30:08","114.06785","22.5473","2","1"
"1777","B041C2","10:30:38","114.06686","22.54327","56","1"
"1778","B041C2","10:31:08","114.06315","22.54287","51","1"
"1779","B041C2","10:31:38","114.05677","22.54282","60","1"
"1780","B041C2","10:32:08","114.0534","22.54255","55","1"
"1781","B041C2","10:32:38","114.04915","22.54247","52","1"
"1782","B041C2","10:33:08","114.04871","22.5425","29","1"
"1783","B041C2","10:33:38","114.04723","22.54248","25","1"
"1784","B041C2","10:34:08","114.04373","22.54258","29","1"
"1785","B041C2","10:34:38","114.04425","22.54197","43","1"
"1786","B041C2","10:35:08","114.04442","22.53667","56","1"
"1787","B041C2","10:35:38","114.04463","22.53085","63","1"
"1788","B041C2","10:36:08","114.04467","22.52637","62","1"
"1789","B041C2","10:38:06","114.04285","22.52468","8","0"
"1790","B041C2","10:38:26","114.04292","22.52457","1","0"
"1791","B041C2","10:38:46","114.04255","22.52438","7","0"
"1792","B041C2","10:39:06","114.04158","22.52478","12","0"
"1793","B041C2","10:39:26","114.04108","22.5256","18","0"
"1794","B041C2","10:39:46","114.04125","22.52598","6","0"
"1795","B041C2","10:40:06","114.0409","22.5269","17","0"
"1796","B041C2","10:40:26","114.04073","22.52702","3","0"
"1797","B041C2","10:40:46","114.0408","22.52698","0","0"
"1798","B041C2","10:41:06","114.04093","22.52702","0","0"
"1799","B041C2","10:41:06","114.04093","22.52702","0","0"
"1800","B041C2","10:41:06","114.04093","22.52702","0","0"
"1801","B041C2","10:41:06","114.04093","22.52702","0","0"
"1802","B041C2","10:41:06","114.04093","22.52702","0","0"
"1803","B041C2","10:41:06","114.04093","22.52702","0","0"
"1804","B041C2","10:41:06","114.04093","22.52702","0","0"
"1805","B041C2","10:41:06","114.04093","22.52702","0","0"
"1806","B041C2","10:41:26","114.04103","22.52708","0","0"
"1807","B041C2","10:41:46","114.0409","22.52708","0","0"
"1808","B041C2","10:42:06","114.0409","22.52712","0","0"
"1809","B041C2","10:42:46","114.041","22.5272","0","0"
"1810","B041C2","10:43:06","114.04105","22.52722","0","0"
"1811","B041C2","10:43:26","114.04102","22.5271","0","0"
"1812","B041C2","10:43:26","114.04102","22.5271","0","0"
"1813","B041C2","10:43:26","114.04102","22.5271","0","0"
"1814","B041C2","10:43:46","114.04095","22.5271","0","0"
"1815","B041C2","10:43:46","114.04095","22.5271","0","0"
"1816","B041C2","10:44:06","114.04087","22.52703","0","0"
"1817","B041C2","10:44:46","114.04099","22.52708","0","0"
"1818","B041C2","10:45:06","114.04092","22.5271","0","0"
"1819","B041C2","10:45:26","114.04083","22.52707","0","0"
"1820","B041C2","10:45:46","114.04065","22.52697","0","0"
"1821","B041C2","10:46:06","114.04038","22.5268","0","0"
"1822","B041C2","10:46:26","114.04048","22.52685","0","0"
"1823","B041C2","10:46:46","114.04066","22.52702","1","0"
"1824","B041C2","10:46:46","114.04066","22.52702","1","0"
"1825","B041C2","10:47:06","114.04","22.52715","13","0"
"1826","B041C2","10:47:26","114.03883","22.52732","22","0"
"1827","B041C2","10:47:46","114.03841","22.52845","25","0"
"1828","B041C2","10:48:06","114.03805","22.52972","26","0"
"1829","B041C2","10:48:26","114.0384","22.5304","15","0"
"1830","B041C2","10:48:46","114.0393","22.5305","13","0"
"1831","B041C2","10:49:06","114.03931","22.53052","0","0"
"1832","B041C2","10:49:06","114.03931","22.53052","0","0"
"1833","B041C2","10:49:26","114.03928","22.53053","0","0"
"1834","B041C2","10:49:46","114.03928","22.53057","0","0"
"1835","B041C2","10:50:06","114.0393","22.53053","0","0"
"1836","B041C2","10:50:26","114.03937","22.53055","0","0"
"1837","B041C2","10:50:46","114.03937","22.5305","0","0"
"1838","B041C2","10:50:46","114.03937","22.5305","0","0"
"1839","B041C2","10:50:46","114.03937","22.5305","0","0"
"1840","B041C2","10:50:46","114.03937","22.5305","0","0"
"1841","B041C2","10:51:07","114.03927","22.53055","0","0"
"1842","B041C2","10:51:27","114.0393","22.53053","0","0"
"1843","B041C2","10:51:47","114.03927","22.53052","0","0"
"1844","B041C2","10:52:07","114.0393","22.53052","0","0"
"1845","B041C2","10:52:47","114.0394","22.53043","0","0"
"1846","B041C2","10:53:07","114.03937","22.53043","0","0"
"1847","B041C2","10:53:27","114.03933","22.5305","0","0"
"1848","B041C2","10:53:47","114.03922","22.5307","0","0"
"1849","B041C2","10:54:07","114.03923","22.53073","0","0"
"1850","B041C2","10:54:27","114.03928","22.53072","0","0"
"1851","B041C2","10:54:47","114.03928","22.53075","0","0"
"1852","B041C2","10:55:07","114.03925","22.53063","0","0"
"1853","B041C2","10:55:27","114.03985","22.5306","10","0"
"1854","B041C2","10:55:47","114.04057","22.53072","13","0"
"1855","B041C2","10:56:47","114.04138","22.52772","27","0"
"1856","B041C2","10:57:07","114.04176","22.52725","16","0"
"1857","B041C2","10:57:27","114.04292","22.52763","21","0"
"1858","B041C2","10:57:47","114.04275","22.52767","3","0"
"1859","B041C2","10:58:20","114.04217","22.52965","25","1"
"1860","B041C2","10:58:50","114.04228","22.53092","23","1"
"1861","B041C2","10:59:20","114.04514","22.53117","27","1"
"1862","B041C2","10:59:50","114.04485","22.53093","27","1"
"1863","B041C2","11:00:20","114.04456","22.53428","43","1"
"1864","B041C2","11:00:50","114.04446","22.53978","58","1"
"1865","B041C2","11:01:20","114.04436","22.54547","64","1"
"1866","B041C2","11:01:50","114.0444","22.54932","60","1"
"1867","B041C2","11:02:50","114.04425","22.55277","23","1"
"1868","B041C2","11:03:20","114.04422","22.55527","26","1"
"1869","B041C2","11:03:50","114.04422","22.55548","20","1"
"1870","B041C2","11:04:20","114.04333","22.55788","34","1"
"1871","B041C2","11:02:50","114.04425","22.55277","23","1"
"1872","B041C2","11:04:50","114.04182","22.56047","36","1"
"1873","B041C2","11:05:20","114.04187","22.56353","39","1"
"1874","B041C2","11:05:26","114.04253","22.56393","39","1"
"1875","B041C2","11:05:56","114.04736","22.56498","61","1"
"1876","B041C2","11:06:26","114.05209","22.56477","59","1"
"1877","B041C2","11:07:56","114.06225","22.56878","37","1"
