"","taxi_no","date","time","lon","lat","speed","occupy","unknown"
"17277","B04Z47","2009-09-11","01:09:34","114.11632","22.56733","59","1","31"
"17278","B04Z47","2009-09-11","01:10:04","114.11401","22.56362","58","1","31"
"17279","B04Z47","2009-09-11","01:10:34","114.11497","22.55953","56","1","31"
"17280","B04Z47","2009-09-11","01:11:04","114.11213","22.55877","52","1","31"
"17281","B04Z47","2009-09-11","01:11:34","114.10567","22.55868","59","1","31"
"17282","B04Z47","2009-09-11","01:12:04","114.104","22.55675","44","1","31"
"17283","B04Z47","2009-09-11","01:12:34","114.1041","22.55342","44","1","31"
"17284","B04Z47","2009-09-11","01:13:04","114.1041","22.55283","31","1","31"
"17285","B04Z47","2009-09-11","01:13:34","114.10435","22.55378","26","1","31"
"17286","B04Z47","2009-09-11","01:16:26","114.10408","22.55685","32","1","31"
"17287","B04Z47","2009-09-11","01:16:56","114.10615","22.5586","44","1","31"
"17288","B04Z47","2009-09-11","01:17:26","114.11182","22.55865","56","1","31"
"17289","B04Z47","2009-09-11","01:17:56","114.11802","22.55873","63","1","31"
"17290","B04Z47","2009-09-11","01:18:26","114.12209","22.55725","61","1","31"
"17291","B04Z47","2009-09-11","01:18:56","114.12438","22.55873","34","1","31"
"17292","B04Z47","2009-09-11","01:19:26","114.12637","22.55982","31","1","31"
"17293","B04Z47","2009-09-11","01:19:56","114.13008","22.56152","38","1","31"
"17294","B04Z47","2009-09-11","01:20:26","114.13157","22.56192","33","1","31"
"17295","B04Z47","2009-09-11","01:20:56","114.1332","22.56045","28","1","31"
"17296","B04Z47","2009-09-11","01:21:26","114.136","22.55773","38","1","31"
"17297","B04Z47","2009-09-11","01:21:56","114.13905","22.55595","41","1","31"
"17298","B04Z47","2009-09-11","01:22:26","114.14532","22.55537","50","1","31"
"17299","B04Z47","2009-09-11","01:22:56","114.152","22.55667","84","1","31"
"17300","B04Z47","2009-09-11","01:23:26","114.15636","22.56002","77","1","31"
"17301","B04Z47","2009-09-11","01:23:56","114.15849","22.56028","65","1","31"
"17302","B04Z47","2009-09-11","01:24:26","114.15745","22.56268","58","1","31"
"17303","B04Z47","2009-09-11","01:24:56","114.15847","22.56425","33","1","31"
"17304","B04Z47","2009-09-11","01:25:26","114.16116","22.5642","30","1","31"
"17305","B04Z47","2009-09-11","01:25:56","114.16222","22.56415","24","1","31"
"17306","B04Z47","2009-09-11","01:26:26","114.16427","22.56418","23","1","31"
"17307","B052B8","2009-09-11","00:07:28","113.81641","22.65045","0","1","31"
"17308","B052B8","2009-09-11","00:10:16","113.81641","22.65045","0","1","31"
"17309","B052B8","2009-09-11","00:23:53","113.81429","22.65018","0","1","31"
"17310","B052B8","2009-09-11","00:24:48","113.81596","22.64863","7","1","31"
"17311","B052B8","2009-09-11","00:26:38","113.81768","22.64762","12","1","31"
"17312","B052B8","2009-09-11","00:28:28","113.82951","22.64575","54","1","31"
"17313","B052B8","2009-09-11","00:29:23","113.83","22.64508","5","1","31"
"17314","B052B8","2009-09-11","00:30:18","113.83302","22.64117","33","1","31"
"17315","B052B8","2009-09-11","00:33:04","113.84042","22.63342","5","1","31"
"17316","B052B8","2009-09-11","00:33:59","113.84531","22.62608","62","1","31"
"17317","B052B8","2009-09-11","00:36:44","113.865","22.59825","79","1","31"
"17318","B052B8","2009-09-11","00:36:44","113.865","22.59825","79","1","31"
"17319","B052B8","2009-09-11","00:37:39","113.87067","22.58912","76","1","31"
"17320","B052B8","2009-09-11","00:38:34","113.87852","22.58067","80","1","31"
"17321","B052B8","2009-09-11","00:39:29","113.88693","22.57283","80","1","31"
"17322","B052B8","2009-09-11","00:40:24","113.8942","22.56527","73","1","31"
"17323","B052B8","2009-09-11","00:41:19","113.90228","22.55873","72","1","31"
"17324","B052B8","2009-09-11","00:42:14","113.90546","22.55353","42","1","31"
"17325","B052B8","2009-09-11","00:43:09","113.90942","22.54815","49","1","31"
"17326","B052B8","2009-09-11","00:44:04","113.90968","22.54517","20","1","31"
"17327","B052B8","2009-09-11","00:44:59","113.91431","22.54367","33","1","31"
"17328","B052B8","2009-09-11","00:46:49","113.92393","22.54275","34","1","31"
"17329","B052B8","2009-09-11","00:47:44","113.92712","22.53657","56","1","31"
"17330","B052B8","2009-09-11","00:48:39","113.92442","22.52673","75","1","31"
"17331","B052B8","2009-09-11","00:49:34","113.92207","22.51832","64","1","31"
"17332","B052B8","2009-09-11","00:50:29","113.92159","22.51488","22","1","31"
"17333","B052B8","2009-09-11","00:51:24","113.9204","22.51192","22","1","31"
"17334","B052B8","2009-09-11","00:54:09","113.91715","22.5036","17","1","31"
"17335","B052B8","2009-09-11","00:55:04","113.91952","22.50235","17","1","31"
"17336","B052B8","2009-09-11","00:55:59","113.91988","22.49693","40","1","31"
"17337","B052B8","2009-09-11","00:56:54","113.91998","22.49402","19","1","31"
"17338","B052B8","2009-09-11","00:57:49","113.91959","22.49015","28","1","31"
"17339","B052B8","2009-09-11","00:58:44","113.9237","22.4871","40","1","31"
"17340","B052B8","2009-09-11","00:59:39","113.92613","22.48573","18","1","31"
"17341","B052B8","2009-09-11","01:00:34","113.92705","22.48265","28","1","31"
"17342","B052B8","2009-09-11","01:13:13","113.90937","22.4863","0","1","31"
"17343","B052B8","2009-09-11","01:20:42","113.90937","22.4863","0","1","31"
"17344","B052B9","2009-09-11","00:46:14","114.0425","22.53428","0","1","31"
"17345","B052B9","2009-09-11","01:15:13","114.02","22.53613","0","1","31"
"17346","B052B9","2009-09-11","01:16:08","114.02597","22.53715","39","1","31"
"17347","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17348","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17349","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17350","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17351","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17352","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17353","B052B9","2009-09-11","01:17:03","114.03015","22.54043","48","1","31"
"17354","B052B9","2009-09-11","01:18:53","114.04462","22.54108","48","1","31"
"17355","B052B9","2009-09-11","01:19:48","114.04433","22.5497","61","1","31"
"17356","B052B9","2009-09-11","01:20:43","114.04407","22.55618","46","1","31"
"17357","B052B9","2009-09-11","01:21:38","114.04395","22.55655","2","1","31"
"17358","B052B9","2009-09-11","01:22:33","114.03973","22.56427","61","1","31"
"17359","B052B9","2009-09-11","01:24:23","114.04957","22.56733","40","1","31"
"17360","B052B9","2009-09-11","01:25:18","114.05465","22.56857","40","1","31"
"17361","B052B9","2009-09-11","01:32:35","114.05877","22.5691","0","1","31"
"17362","B053B5","2009-09-11","00:46:20","114.09127","22.54147","0","1","31"
"17363","B053B5","2009-09-11","00:47:15","114.08795","22.53758","45","1","31"
"17364","B053B5","2009-09-11","00:48:10","114.0788","22.53522","66","1","31"
"17365","B053B5","2009-09-11","00:48:10","114.0788","22.53522","66","1","31"
"17366","B053B5","2009-09-11","00:49:05","114.07504","22.53202","35","1","31"
"17367","B053B5","2009-09-11","00:50:00","114.06748","22.53285","61","1","31"
"17368","B053B5","2009-09-11","00:50:55","114.07097","22.53158","52","1","31"
"17369","B053B5","2009-09-11","00:57:22","114.0914","22.54158","0","1","31"
"17370","B053B5","2009-09-11","00:57:22","114.0914","22.54158","0","1","31"
"17371","B053B5","2009-09-11","00:58:17","114.0966","22.54342","44","1","31"
"17372","B053B5","2009-09-11","00:58:17","114.0966","22.54342","44","1","31"
"17373","B053B5","2009-09-11","01:00:07","114.10605","22.54458","29","1","31"
"17374","B053B5","2009-09-11","01:01:02","114.1139","22.54595","51","1","31"
"17375","B053B5","2009-09-11","01:01:57","114.11808","22.54668","26","1","31"
"17376","B053B5","2009-09-11","01:02:52","114.12555","22.54788","49","1","31"
"17377","B053B5","2009-09-11","01:02:52","114.12555","22.54788","49","1","31"
"17378","B053B5","2009-09-11","01:03:47","114.12555","22.54788","0","1","31"
"17379","B053B5","2009-09-11","01:04:42","114.12752","22.55005","22","1","31"
"17380","B053B5","2009-09-11","01:25:26","114.09198","22.54157","0","1","31"
"17381","B053B5","2009-09-11","01:26:21","114.08636","22.53743","55","1","31"
"17382","B053B5","2009-09-11","01:27:16","114.07748","22.53245","77","1","31"
"17383","B053B5","2009-09-11","01:28:11","114.0685","22.5335","65","1","31"
"17384","B053B5","2009-09-11","01:29:06","114.06845","22.54462","82","1","31"
"17385","B053B5","2009-09-11","01:30:01","114.06799","22.54747","20","1","31"
"17386","B053B5","2009-09-11","01:30:56","114.06793","22.55078","22","1","31"
"17387","B053B5","2009-09-11","01:31:51","114.06789","22.5578","48","1","31"
"17388","B053B5","2009-09-11","01:32:46","114.06772","22.56182","27","1","31"
"17389","B053B5","2009-09-11","01:32:46","114.06772","22.56182","27","1","31"
"17390","B053B5","2009-09-11","01:33:41","114.06731","22.5738","86","1","31"
"17391","B053B5","2009-09-11","01:34:36","114.0556","22.57978","96","1","31"
"17392","B053B5","2009-09-11","01:35:31","114.04975","22.5903","87","1","31"
"17393","B053B5","2009-09-11","01:36:26","114.0451","22.59912","73","1","31"
"17394","B053B5","2009-09-11","01:37:21","114.04482","22.6089","74","1","31"
"17395","B053B5","2009-09-11","01:38:16","114.0444","22.61792","63","1","31"
"17396","B053B5","2009-09-11","01:39:11","114.04338","22.6315","99","1","31"
"17397","B054D2","2009-09-11","00:30:03","114.11982","22.54088","18","1","31"
"17398","B054D2","2009-09-11","00:30:33","114.12192","22.54102","33","1","31"
"17399","B054D2","2009-09-11","00:31:03","114.12415","22.5411","32","1","31"
"17400","B054D2","2009-09-11","00:31:33","114.12807","22.5432","39","1","31"
"17401","B054D2","2009-09-11","00:32:03","114.13312","22.54595","47","1","31"
"17402","B054D2","2009-09-11","00:32:33","114.13654","22.55","68","1","31"
"17403","B054D2","2009-09-11","00:33:03","114.1394","22.5542","66","1","31"
"17404","B054D2","2009-09-11","00:33:33","114.14333","22.55548","63","1","31"
"17405","B054D2","2009-09-11","00:34:03","114.14907","22.55585","65","1","31"
"17406","B054D2","2009-09-11","00:34:33","114.154","22.55818","69","1","31"
"17407","B054D2","2009-09-11","00:35:03","114.1576","22.56088","63","1","31"
"17408","B054D2","2009-09-11","00:35:33","114.16217","22.56243","62","1","31"
"17409","B054D2","2009-09-11","00:36:03","114.16642","22.56248","59","1","31"
"17410","B054D2","2009-09-11","00:55:48","114.11957","22.5411","1","1","31"
"17411","B054D2","2009-09-11","00:56:18","114.12017","22.54167","9","1","31"
"17412","B054D2","2009-09-11","00:56:48","114.12015","22.54148","4","1","31"
"17413","B054D2","2009-09-11","00:57:18","114.12012","22.54153","3","1","31"
"17414","B054D2","2009-09-11","00:57:48","114.11983","22.54127","3","1","31"
"17415","B054D2","2009-09-11","00:58:18","114.11871","22.5403","20","1","31"
"17416","B054D2","2009-09-11","00:58:48","114.11687","22.53963","20","1","31"
"17417","B054D2","2009-09-11","00:59:18","114.11681","22.53925","13","1","31"
"17418","B054D2","2009-09-11","00:59:48","114.11391","22.53877","20","1","31"
"17419","B054D2","2009-09-11","01:00:18","114.10852","22.53753","68","1","31"
"17420","B054D2","2009-09-11","01:00:48","114.10371","22.53817","66","1","31"
"17421","B054D2","2009-09-11","01:01:18","114.0977","22.53817","68","1","31"
"17422","B054D2","2009-09-11","01:01:48","114.09178","22.53817","69","1","31"
"17423","B054D2","2009-09-11","01:02:18","114.08605","22.53743","71","1","31"
"17424","B054D2","2009-09-11","01:02:48","114.0804","22.5368","71","1","31"
"17425","B054D2","2009-09-11","01:03:18","114.07745","22.53242","70","1","31"
"17426","B054D2","2009-09-11","01:03:48","114.07224","22.53182","69","1","31"
"17427","B054D2","2009-09-11","01:04:18","114.06638","22.53173","72","1","31"
"17428","B054D2","2009-09-11","01:04:48","114.06036","22.53167","72","1","31"
"17429","B054D2","2009-09-11","01:05:18","114.05445","22.53157","72","1","31"
"17430","B054D2","2009-09-11","01:05:48","114.04861","22.53147","72","1","31"
"17431","B054D2","2009-09-11","01:06:18","114.04269","22.53123","72","1","31"
"17432","B054D2","2009-09-11","01:06:48","114.03657","22.53055","74","1","31"
"17433","B054D2","2009-09-11","01:07:18","114.03055","22.53022","74","1","31"
"17434","B054D2","2009-09-11","01:07:48","114.02483","22.53147","73","1","31"
"17435","B054D2","2009-09-11","01:08:18","114.0191","22.53193","71","1","31"
"17436","B054D2","2009-09-11","01:08:48","114.0131","22.53057","73","1","31"
"17437","B054D2","2009-09-11","01:09:18","114.00712","22.52972","74","1","31"
"17438","B054D2","2009-09-11","01:09:48","114.00103","22.53017","74","1","31"
"17439","B054D2","2009-09-11","01:10:18","113.99533","22.52825","75","1","31"
"17440","B054D2","2009-09-11","01:10:48","113.99007","22.52523","75","1","31"
"17441","B054D2","2009-09-11","01:11:18","113.98427","22.52338","75","1","31"
"17442","B054D2","2009-09-11","01:11:48","113.97822","22.5229","75","1","31"
"17443","B054D2","2009-09-11","01:12:18","113.97238","22.52287","72","1","31"
"17444","B054D2","2009-09-11","01:12:48","113.96622","22.52283","74","1","31"
"17445","B054D2","2009-09-11","01:13:18","113.96011","22.52285","74","1","31"
"17446","B054D2","2009-09-11","01:13:48","113.9542","22.52343","74","1","31"
"17447","B054D2","2009-09-11","01:14:18","113.94836","22.52408","72","1","31"
"17448","B054D2","2009-09-11","01:14:48","113.9424","22.52452","73","1","31"
"17449","B054D2","2009-09-11","01:15:18","113.93642","22.52462","73","1","31"
"17450","B054D2","2009-09-11","01:15:48","113.93062","22.52468","72","1","31"
"17451","B054D2","2009-09-11","01:16:18","113.9255","22.52548","64","1","31"
"17452","B054D2","2009-09-11","01:16:48","113.92078","22.52667","62","1","31"
"17453","B054D2","2009-09-11","01:17:18","113.919","22.52722","49","1","31"
"17454","B054D2","2009-09-11","01:17:48","113.91918","22.5273","37","1","31"
"17455","B054D2","2009-09-11","01:18:18","113.91623","22.52753","34","1","31"
"17456","B054D2","2009-09-11","01:18:48","113.91483","22.52725","26","1","31"
"17457","B054D2","2009-09-11","01:19:18","113.9148","22.5272","17","1","31"
"17458","B054D2","2009-09-11","01:19:48","113.91157","22.5261","23","1","31"
"17459","B054D2","2009-09-11","01:20:18","113.91016","22.5279","44","1","31"
"17460","B05E40","2009-09-11","00:00:15","114.08273","22.55402","24","1","31"
"17461","B05E40","2009-09-11","00:01:05","114.08141","22.55718","60","1","31"
"17462","B05E40","2009-09-11","00:01:55","114.08482","22.56333","69","1","31"
"17463","B05E40","2009-09-11","00:02:45","114.08614","22.56833","50","1","31"
"17464","B05E40","2009-09-11","00:03:35","114.07912","22.57273","76","1","31"
"17465","B05E40","2009-09-11","00:04:25","114.06924","22.5693","90","1","31"
"17466","B05E40","2009-09-11","00:05:23","114.05665","22.56585","68","1","31"
"17467","B05E40","2009-09-11","00:06:13","114.05421","22.5668","11","1","31"
"17468","B05E40","2009-09-11","00:07:45","114.0503","22.56713","22","1","31"
"17469","B05E40","2009-09-11","00:35:17","114.08305","22.55152","42","1","31"
"17470","B05E40","2009-09-11","00:36:07","114.08138","22.5494","1","1","31"
"17471","B05E40","2009-09-11","00:36:57","114.08157","22.54672","36","1","31"
"17472","B05E40","2009-09-11","00:37:47","114.08182","22.54478","41","1","31"
"17473","B05E40","2009-09-11","00:38:37","114.08152","22.54062","4","1","31"
"17474","B05E40","2009-09-11","00:39:27","114.08253","22.54062","2","1","31"
"17475","B05E40","2009-09-11","00:40:17","114.0814","22.5406","36","1","31"
"17476","B05E40","2009-09-11","00:41:07","114.07892","22.53998","1","1","31"
"17477","B05E40","2009-09-11","00:42:47","114.07153","22.53862","40","1","31"
"17478","B05E40","2009-09-11","00:43:37","114.06403","22.53763","36","1","31"
"17479","B05E40","2009-09-11","00:44:27","114.06337","22.53757","0","1","31"
"17480","B05E40","2009-09-11","00:45:17","114.06333","22.53745","32","1","31"
"17481","B05E40","2009-09-11","00:58:39","114.08235","22.554","21","1","31"
"17482","B05E40","2009-09-11","00:59:29","114.08178","22.55852","37","1","31"
"17483","B05E40","2009-09-11","01:01:09","114.09531","22.56837","80","1","31"
"17484","B05E40","2009-09-11","01:01:59","114.10038","22.57155","37","1","31"
"17485","B05E40","2009-09-11","01:02:49","114.09888","22.57547","46","1","31"
"17486","B05E40","2009-09-11","01:03:39","114.10118","22.5822","68","1","31"
"17487","B05E40","2009-09-11","01:04:29","114.10387","22.58845","57","1","31"
"17488","B05E40","2009-09-11","01:05:19","114.1059","22.59035","0","1","31"
"17489","B05E40","2009-09-11","01:06:09","114.10538","22.59117","1","1","31"
"17490","B05E40","2009-09-11","01:35:19","114.08356","22.5519","0","1","31"
"17491","B05E40","2009-09-11","01:36:09","114.0807","22.55158","39","1","31"
"17492","B05E40","2009-09-11","01:36:59","114.07428","22.5514","67","1","31"
"17493","B05E40","2009-09-11","01:37:49","114.06793","22.55112","23","1","31"
"17494","B05E40","2009-09-11","01:38:39","114.06295","22.55152","0","1","31"
"17495","B05E40","2009-09-11","01:39:29","114.06032","22.55142","64","1","31"
"17496","B05E40","2009-09-11","01:40:19","114.05165","22.55128","33","1","31"
"17497","B05E40","2009-09-11","01:41:09","114.0441","22.55042","27","1","31"
"17498","B05E40","2009-09-11","01:41:59","114.04367","22.54708","1","1","31"
"17499","B05E40","2009-09-11","01:42:49","114.04138","22.54652","15","1","31"
"17500","B05E40","2009-09-11","01:43:39","114.03709","22.54625","29","1","31"
"17501","B05E40","2009-09-11","01:44:29","114.03512","22.54405","26","1","31"
